timestamp,x,y,00:24:6C:26:87:60,00:24:6C:26:87:61,00:24:6C:26:87:62,00:24:6C:26:87:68,00:24:6C:26:87:69,00:24:6C:26:87:6A,00:24:6C:26:8B:10,00:24:6C:26:8B:11,00:24:6C:26:8B:12,00:24:6C:26:8B:18,00:24:6C:26:8B:19,00:24:6C:26:8B:1A,00:24:6C:2D:1A:08,00:24:6C:2D:1A:09,00:24:6C:2D:1A:0A,0A:31:A0:A0:44:95,0C:51:01:E3:94:50,0E:50:94:E3:01:51,0E:75:0C:69:DB:B0,10:7C:61:D0:7C:68,10:7C:61:D0:7C:6C,24:DE:C6:54:CC:69,24:DE:C6:54:CC:6A,26:6A:0E:B5:D6:69,30:87:D9:31:52:C9,30:87:D9:31:52:CC,30:87:D9:31:53:C9,30:87:D9:31:55:09,30:87:D9:31:55:C9,30:87:D9:31:6B:49,30:87:D9:31:76:0C,30:87:D9:31:77:68,30:87:D9:31:77:6C,30:87:D9:31:7C:E9,30:87:D9:31:7C:EC,30:87:D9:31:82:49,30:87:D9:31:82:4C,30:87:D9:31:82:A9,30:87:D9:31:82:AC,30:87:D9:31:89:C9,30:87:D9:31:95:E9,30:87:D9:31:95:EC,30:87:D9:31:97:29,30:87:D9:31:99:0C,30:87:D9:31:99:29,30:87:D9:31:99:2C,30:87:D9:71:52:C8,30:87:D9:71:52:CC,30:87:D9:71:53:C8,30:87:D9:71:55:08,30:87:D9:71:55:C8,30:87:D9:71:6B:48,30:87:D9:71:76:0C,30:87:D9:71:77:68,30:87:D9:71:77:6C,30:87:D9:71:7C:E8,30:87:D9:71:7C:EC,30:87:D9:71:82:48,30:87:D9:71:82:4C,30:87:D9:71:82:A8,30:87:D9:71:82:AC,30:87:D9:71:89:C8,30:87:D9:71:95:E8,30:87:D9:71:95:EC,30:87:D9:71:97:28,30:87:D9:71:99:0C,30:87:D9:71:99:28,30:87:D9:71:99:2C,30:87:D9:72:06:48,30:87:D9:B1:52:C8,30:87:D9:B1:52:CC,30:87:D9:B1:53:C8,30:87:D9:B1:55:08,30:87:D9:B1:55:C8,30:87:D9:B1:6B:48,30:87:D9:B1:76:0C,30:87:D9:B1:77:68,30:87:D9:B1:77:6C,30:87:D9:B1:7C:E8,30:87:D9:B1:7C:EC,30:87:D9:B1:82:48,30:87:D9:B1:82:4C,30:87:D9:B1:82:A8,30:87:D9:B1:82:AC,30:87:D9:B1:95:E8,30:87:D9:B1:95:EC,30:87:D9:B1:97:28,30:87:D9:B1:99:0C,30:87:D9:B1:99:28,30:87:D9:B1:99:2C,30:87:D9:F1:52:C8,30:87:D9:F1:53:C8,30:87:D9:F1:55:08,30:87:D9:F1:55:C8,30:87:D9:F1:6B:48,30:87:D9:F1:76:08,30:87:D9:F1:77:68,30:87:D9:F1:7C:E8,30:87:D9:F1:82:48,30:87:D9:F1:82:A8,30:87:D9:F1:89:C8,30:87:D9:F1:95:E8,30:87:D9:F1:97:28,30:87:D9:F1:99:28,3C:33:32:BF:75:2A,3C:52:A1:88:19:2F,3C:52:A1:88:19:31,3C:7C:3F:0A:CF:08,3C:7C:3F:E1:3D:0C,3C:84:6A:9A:4B:A3,42:84:6A:9A:4B:A3,4A:9E:BD:05:4F:A4,50:C7:BF:AF:DD:61,50:C7:BF:AF:DD:62,56:B1:C0:22:3E:0B,5C:92:5E:9F:2A:44,5C:A6:E6:24:50:7B,5E:07:50:EF:DF:59,62:A6:E6:24:50:7B,6C:CD:D6:AF:C6:D4,70:4D:7B:0C:3A:60,72:7F:F0:05:54:C3,76:7F:F0:05:54:C4,78:32:1B:CC:37:44,7A:7C:61:D0:7C:6D,7C:10:C9:01:D7:24,7C:10:C9:4A:61:84,7C:10:C9:5D:99:D0,7C:10:C9:B7:59:58,7C:10:C9:B7:59:5C,82:52:A1:88:19:33,82:E8:2C:09:2D:12,86:69:93:DA:17:5C,8A:52:A1:88:19:29,8A:A2:F4:B1:A6:7E,8A:A2:F4:B1:A6:7F,90:8D:78:65:C0:90,94:BF:C4:32:CC:8C,94:BF:C4:72:CC:8C,94:BF:C4:B2:CC:8C,9C:A2:F4:B1:A6:7C,A0:36:BC:70:E0:D0,A0:36:BC:70:E0:D4,A0:36:BC:77:0B:80,A0:36:BC:77:0B:84,A0:36:BC:E3:50:28,A0:36:BC:E3:50:2C,A0:AD:9F:0D:58:48,A0:AD:9F:8F:7D:FC,A2:AD:9F:AF:7D:F8,A6:59:F2:86:20:1E,A8:5E:45:D9:1C:C8,A8:5E:45:D9:1C:CC,AA:3B:76:FB:85:D9,AE:92:9E:73:E5:25,B2:68:E6:92:06:AC,B6:F4:BF:12:5C:FB,B8:EC:A3:F1:B0:02,BC:FC:E7:BC:77:90,C8:78:7D:68:74:90,C8:78:7D:68:74:92,C8:7F:54:C1:90:88,C8:9E:43:D1:3D:32,C8:9E:43:D1:3D:33,CC:28:AA:02:9B:48,CE:0C:06:CB:DA:CA,D2:7C:61:D0:7C:69,DA:80:83:E3:4F:B8,E0:A2:5A:00:CA:65,E8:48:B8:ED:47:12,E8:9C:25:55:69:04,EA:9C:25:B1:D3:DA,EC:58:EA:18:FE:F9,EC:58:EA:18:FE:FC,EC:58:EA:19:00:79,EC:58:EA:19:00:7C,EC:58:EA:19:10:B9,EC:58:EA:19:10:BC,EC:58:EA:19:10:C9,EC:58:EA:19:10:CC,EC:58:EA:58:FE:F8,EC:58:EA:58:FE:FC,EC:58:EA:59:00:78,EC:58:EA:59:00:7C,EC:58:EA:59:10:B8,EC:58:EA:59:10:BC,EC:58:EA:59:10:C8,EC:58:EA:59:10:CC,EC:58:EA:98:FE:F8,EC:58:EA:98:FE:FC,EC:58:EA:99:00:78,EC:58:EA:99:00:7C,EC:58:EA:99:10:B8,EC:58:EA:99:10:BC,EC:58:EA:99:10:C8,EC:58:EA:99:10:CC,EC:58:EA:D8:FE:F8,EC:58:EA:D9:00:78,EC:58:EA:D9:10:B8,EC:58:EA:D9:10:C8,EC:AD:E0:AE:D5:AC,EC:AD:E0:AE:D5:AF,F0:2F:74:7A:F0:48,F0:2F:74:7A:F0:4C,F6:46:5C:FD:D0:47,F6:46:5C:FD:D0:4E,FA:34:5A:AC:CB:D0,FA:8F:CA:30:AD:3C,FC:34:97:B4:39:E0
1763702372,300,175,-100.0,-100.0,-78.0,-90.0,-90.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-68.0,-100.0,-59.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-82.0,-79.0,-100.0,-68.0,-82.0,-100.0,-58.0,-82.0,-77.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-88.0,-100.0,-100.0,-70.0,-82.0,-79.0,-100.0,-68.0,-82.0,-100.0,-58.0,-82.0,-78.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-82.0,-100.0,-100.0,-68.0,-83.0,-58.0,-83.0,-77.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-70.0,-78.0,-68.0,-100.0,-58.0,-78.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58.0,-82.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-86.0,-55.0,-64.0,-100.0,-100.0,-100.0,-100.0,-59.0,-80.0,-82.0,-100.0,-100.0,-59.0,-100.0,-100.0,-46.0,-53.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-63.0,-67.0,-100.0,-100.0,-72.0,-79.0,-53.0,-48.0,-46.0,-42.0,-100.0,-72.0,-73.0,-79.0,-53.0,-48.0,-46.0,-42.0,-100.0,-72.0,-72.0,-79.0,-52.0,-48.0,-46.0,-42.0,-100.0,-72.0,-74.0,-53.0,-46.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
1763702377,300,175,-100.0,-100.0,-78.0,-86.0,-90.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-68.0,-100.0,-59.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-88.0,-100.0,-100.0,-70.0,-82.0,-79.0,-100.0,-68.0,-82.0,-100.0,-58.0,-82.0,-77.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-88.0,-100.0,-100.0,-70.0,-83.0,-79.0,-100.0,-68.0,-82.0,-100.0,-58.0,-82.0,-78.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-69.0,-84.0,-100.0,-100.0,-68.0,-83.0,-58.0,-83.0,-77.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-69.0,-78.0,-68.0,-100.0,-58.0,-78.0,-100.0,-72.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-82.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-86.0,-55.0,-64.0,-100.0,-100.0,-100.0,-100.0,-59.0,-80.0,-82.0,-100.0,-100.0,-59.0,-100.0,-100.0,-46.0,-53.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-63.0,-67.0,-100.0,-100.0,-73.0,-79.0,-53.0,-48.0,-46.0,-42.0,-100.0,-72.0,-73.0,-79.0,-53.0,-48.0,-46.0,-42.0,-72.0,-72.0,-72.0,-79.0,-53.0,-48.0,-46.0,-42.0,-100.0,-72.0,-74.0,-53.0,-46.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
1763702381,300,175,-100.0,-100.0,-78.0,-86.0,-90.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-68.0,-100.0,-66.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-88.0,-100.0,-100.0,-70.0,-82.0,-79.0,-100.0,-68.0,-82.0,-100.0,-58.0,-82.0,-77.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-88.0,-100.0,-100.0,-70.0,-83.0,-79.0,-100.0,-68.0,-82.0,-100.0,-58.0,-82.0,-77.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-69.0,-84.0,-100.0,-100.0,-68.0,-82.0,-58.0,-83.0,-77.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-69.0,-78.0,-68.0,-100.0,-58.0,-75.0,-100.0,-72.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-82.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-71.0,-86.0,-49.0,-64.0,-100.0,-100.0,-100.0,-100.0,-59.0,-80.0,-82.0,-100.0,-100.0,-68.0,-100.0,-100.0,-46.0,-54.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-63.0,-67.0,-100.0,-100.0,-73.0,-79.0,-53.0,-48.0,-46.0,-42.0,-100.0,-73.0,-73.0,-79.0,-53.0,-48.0,-46.0,-42.0,-72.0,-73.0,-72.0,-79.0,-53.0,-48.0,-46.0,-42.0,-100.0,-72.0,-74.0,-53.0,-46.0,-71.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
1763702386,300,175,-100.0,-100.0,-78.0,-86.0,-90.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-68.0,-100.0,-66.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-88.0,-100.0,-100.0,-70.0,-82.0,-79.0,-100.0,-68.0,-82.0,-100.0,-57.5,-82.0,-77.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-88.0,-100.0,-100.0,-70.0,-83.0,-79.0,-100.0,-68.0,-82.0,-100.0,-58.5,-81.5,-77.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-69.0,-84.0,-100.0,-100.0,-68.0,-82.0,-58.0,-82.5,-77.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-69.0,-78.0,-68.0,-100.0,-58.0,-75.0,-100.0,-72.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-82.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-71.0,-86.0,-49.0,-64.5,-100.0,-100.0,-100.0,-100.0,-59.0,-80.0,-82.0,-100.0,-100.0,-68.0,-100.0,-100.0,-46.0,-54.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-63.0,-67.0,-100.0,-100.0,-73.0,-78.5,-53.0,-48.5,-46.0,-42.0,-100.0,-73.0,-73.0,-79.0,-53.0,-48.5,-46.5,-42.0,-72.0,-73.0,-72.0,-79.0,-53.0,-48.0,-46.0,-42.0,-100.0,-72.5,-74.0,-53.0,-46.0,-71.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
1763702391,300,175,-100.0,-100.0,-78.0,-86.0,-90.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-68.0,-100.0,-66.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-88.0,-100.0,-100.0,-70.0,-82.0,-79.0,-100.0,-68.0,-82.0,-100.0,-58.0,-82.0,-77.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-88.0,-100.0,-100.0,-70.0,-83.0,-79.0,-100.0,-68.0,-82.0,-100.0,-59.0,-82.0,-77.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-69.0,-84.0,-100.0,-100.0,-68.0,-82.0,-58.0,-83.0,-77.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-69.0,-78.0,-68.0,-100.0,-58.0,-75.0,-100.0,-72.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-82.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-71.0,-86.0,-49.0,-65.0,-100.0,-100.0,-100.0,-100.0,-59.0,-80.0,-82.0,-100.0,-100.0,-68.0,-100.0,-100.0,-46.0,-54.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-63.0,-67.0,-100.0,-100.0,-73.0,-78.0,-53.0,-49.0,-46.0,-42.0,-100.0,-73.0,-73.0,-79.0,-53.0,-49.0,-47.0,-42.0,-72.0,-73.0,-72.0,-79.0,-53.0,-48.0,-46.0,-42.0,-100.0,-73.0,-74.0,-53.0,-46.0,-71.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
1763702404,350,175,-100.0,-100.0,-78.0,-86.0,-90.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-68.0,-100.0,-66.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-76.0,-74.0,-100.0,-88.0,-100.0,-100.0,-67.0,-78.0,-79.0,-100.0,-69.0,-87.0,-100.0,-58.0,-79.0,-77.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-74.0,-100.0,-88.0,-100.0,-100.0,-66.0,-78.0,-77.0,-100.0,-69.0,-86.0,-100.0,-61.0,-78.0,-76.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-74.0,-100.0,-89.0,-100.0,-100.0,-67.0,-78.0,-100.0,-100.0,-66.0,-86.0,-61.0,-78.0,-76.0,-87.0,-100.0,-100.0,-100.0,-100.0,-76.0,-74.0,-100.0,-100.0,-100.0,-67.0,-78.0,-68.0,-100.0,-61.0,-75.0,-100.0,-73.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-52.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-83.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-71.0,-86.0,-49.0,-69.0,-100.0,-100.0,-100.0,-100.0,-60.0,-80.0,-82.0,-100.0,-100.0,-69.0,-100.0,-100.0,-48.0,-55.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-90.0,-63.0,-65.0,-100.0,-100.0,-73.0,-80.0,-46.0,-47.0,-40.0,-42.0,-68.0,-74.0,-73.0,-80.0,-46.0,-47.0,-40.0,-42.0,-67.0,-74.0,-72.0,-80.0,-47.0,-47.0,-40.0,-42.0,-68.0,-74.0,-74.0,-46.0,-40.0,-68.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
1763702409,350,175,-100.0,-100.0,-78.0,-86.0,-90.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.5,-67.0,-100.0,-66.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-76.0,-73.0,-100.0,-88.0,-100.0,-100.0,-67.0,-78.0,-79.0,-100.0,-69.0,-87.0,-100.0,-60.0,-79.0,-77.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-73.5,-100.0,-88.0,-100.0,-100.0,-66.0,-77.5,-77.0,-100.0,-69.0,-87.0,-100.0,-61.0,-78.0,-76.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-73.5,-100.0,-89.0,-100.0,-100.0,-67.0,-78.0,-100.0,-100.0,-67.5,-86.0,-61.0,-78.0,-76.0,-87.0,-100.0,-100.0,-100.0,-100.0,-76.0,-72.0,-100.0,-100.0,-100.0,-67.0,-78.0,-68.0,-100.0,-61.0,-75.0,-100.0,-73.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-52.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-83.0,-100.0,-100.0,-68.5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-71.0,-86.0,-53.0,-69.5,-100.0,-100.0,-100.0,-100.0,-60.0,-80.0,-82.0,-100.0,-100.0,-66.5,-100.0,-100.0,-48.0,-55.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.5,-90.0,-63.0,-65.0,-100.0,-93.0,-74.0,-80.0,-46.0,-47.0,-40.0,-43.0,-68.0,-74.0,-73.0,-80.0,-46.0,-47.0,-40.0,-43.0,-67.0,-74.0,-74.0,-80.5,-47.0,-47.5,-40.0,-43.0,-68.0,-74.0,-74.5,-46.0,-40.0,-68.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
1763702414,350,175,-100.0,-100.0,-78.0,-86.0,-90.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-66.0,-100.0,-66.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-76.0,-72.0,-100.0,-88.0,-100.0,-100.0,-67.0,-78.0,-79.0,-100.0,-69.0,-87.0,-100.0,-62.0,-79.0,-77.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-73.0,-100.0,-88.0,-100.0,-100.0,-66.0,-78.0,-77.0,-100.0,-69.0,-88.0,-100.0,-61.0,-78.0,-76.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-73.0,-100.0,-89.0,-100.0,-100.0,-67.0,-78.0,-100.0,-100.0,-69.0,-86.0,-61.0,-78.0,-76.0,-87.0,-100.0,-100.0,-100.0,-100.0,-76.0,-70.0,-100.0,-100.0,-100.0,-67.0,-78.0,-68.0,-100.0,-61.0,-75.0,-100.0,-73.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-52.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-83.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-71.0,-86.0,-50.0,-69.0,-100.0,-100.0,-100.0,-100.0,-60.0,-80.0,-82.0,-100.0,-100.0,-64.0,-100.0,-100.0,-48.0,-55.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.0,-90.0,-63.0,-65.0,-100.0,-86.0,-75.0,-80.0,-46.0,-47.0,-40.0,-44.0,-68.0,-74.0,-73.0,-80.0,-46.0,-47.0,-40.0,-44.0,-67.0,-74.0,-76.0,-81.0,-47.0,-47.0,-40.0,-44.0,-68.0,-74.0,-75.0,-46.0,-40.0,-68.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
1763702418,350,175,-100.0,-100.0,-78.0,-86.0,-90.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-66.0,-100.0,-66.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-76.0,-72.0,-100.0,-88.0,-100.0,-100.0,-67.0,-78.0,-79.0,-100.0,-69.0,-87.0,-100.0,-62.0,-78.0,-77.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-73.0,-100.0,-88.0,-100.0,-100.0,-66.0,-78.0,-77.0,-100.0,-69.0,-88.0,-100.0,-61.0,-78.0,-76.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-73.0,-100.0,-89.0,-100.0,-100.0,-67.0,-78.0,-100.0,-100.0,-69.0,-88.0,-62.0,-78.0,-76.0,-87.0,-100.0,-100.0,-100.0,-100.0,-76.0,-70.0,-100.0,-100.0,-100.0,-67.0,-78.0,-69.0,-100.0,-61.0,-75.0,-100.0,-73.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-52.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-83.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-71.0,-86.0,-50.0,-69.0,-100.0,-100.0,-100.0,-100.0,-60.0,-80.0,-82.0,-100.0,-100.0,-64.0,-100.0,-100.0,-48.0,-55.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.0,-90.0,-63.0,-64.0,-100.0,-86.0,-75.0,-81.0,-46.0,-47.0,-40.0,-44.0,-68.0,-74.0,-73.0,-81.0,-46.0,-47.0,-40.0,-44.0,-67.0,-74.0,-76.0,-81.0,-46.0,-47.0,-40.0,-44.0,-68.0,-74.0,-75.0,-46.0,-40.0,-68.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
1763702423,350,175,-100.0,-100.0,-78.0,-86.0,-90.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-66.0,-100.0,-66.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-76.0,-72.0,-100.0,-88.0,-100.0,-100.0,-67.0,-78.0,-79.0,-100.0,-69.0,-87.0,-100.0,-62.0,-77.0,-77.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-73.0,-100.0,-88.0,-100.0,-100.0,-67.0,-78.0,-77.0,-100.0,-69.0,-88.0,-100.0,-61.0,-78.0,-76.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-73.0,-100.0,-89.0,-100.0,-100.0,-67.0,-78.0,-100.0,-100.0,-69.0,-89.0,-61.0,-78.0,-76.0,-87.0,-100.0,-100.0,-100.0,-100.0,-76.0,-70.0,-100.0,-100.0,-100.0,-67.0,-78.0,-69.0,-100.0,-62.0,-75.0,-100.0,-73.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-52.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-83.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-71.0,-86.0,-50.0,-69.0,-100.0,-100.0,-100.0,-100.0,-61.0,-80.0,-82.0,-100.0,-100.0,-64.0,-100.0,-100.0,-48.0,-55.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-90.0,-63.0,-65.0,-100.0,-86.0,-75.0,-81.0,-47.0,-47.0,-40.0,-44.0,-68.0,-74.0,-74.0,-82.0,-47.0,-47.0,-40.0,-44.0,-67.0,-74.0,-76.0,-82.0,-47.0,-48.0,-40.0,-44.0,-68.0,-74.0,-75.0,-46.0,-40.0,-68.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
